Model Year,Labor Hours, Labor hours adjusted to .4 per sensor , Material Cost adjusted to 64.47 per sensor , Part MarkUp Adjusted to 18.42 per sensor , Misc. Amt (total) , Custom Column , Customer Paid Amount , Repair Dealer Paid Amount , Total Cost Gross ,Claim Key,VIN,Repair Dealer Code,Document Number,Part Num Full OB (Causal),Part Num Prefix (Causal),Part Num Base (Causal),Part Num Suffix (Causal),Vehicle Line AWS,Mileage,Load Date,Repair Date,Repair Dealer State,Country Repaired,Region Repaired,Production Date,Warranty Start Date,Country Sold,Customer Concern Code,Customer Comments,Condition Code,Technician Comments,Part Install Date,Transaction Code,Part Quantity, Original Labor Cost , Original Material Cost , Original Part MarkUp Adjusted to 18.42 per sensor ,SUPPLIER DISPUTES VALIDITY?,Supplier A DISPUTE REASON,,"Time In Service
(in years)",,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,11.43236659,0,0,0, $99.94 ,3071979,3FMCR9B66NRD86421,A1078,3345102,F2GZ-1A189-A,F2GZ,1A189,A,M4,1477,14-Apr-23,12-Apr-23,ON,CAN,NA,07-Jul-22,11-Jan-23,CAN,A40,19FOZ - CHECK & REPORT TIRE PRESSURE ERROR ON DASH,42,R/FRONT TIRE PRESSURE SENSOR FAILS TO TRAIN. (1A189) REPLACE FAULTY R/FRONT TIRE PRESSURE SENSOR. RETRAIN TPMS. (42) 1552AA 0.4,01-JAN-0001,1,1, $37.72 , $50.22 , $14.35 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0.249315068,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,15.11850349,0,0,0, $99.94 ,2818307,1FA6P8THXN5150011,B1007,5853801,*-1A189-*,*,1A189,*,ZA,526,20-Mar-23,13-Mar-23,ON,CAN,NA,09-Nov-22,28-Jan-23,CAN,A40,CHECK AND REPORT ON TIRE PRESSURE LIGHT CAME ON AFTER INSTALLING NEW WINTER TIRE PACKAGE,42,"INSPECTED AND FOUND LEFT REAR TIRE PRESSURE SENSOR NOT COMMUNICATING, INTERNAL MALFUNCTION REPLACED TPMS ON LEFT REAR TIRE TO CORRECT SENSOR 1552AA .4 12651D 0.2 12651DX1 0.1 1A189 A40:42",01-JAN-0001,1,1, $66.06 , $50.22 , $14.35 ,,,,0.120547945,,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,4.731687108,0,0,0, $99.94 ,2749869,3FMCR9C69NRE03033,B7245,810701,*-1A189-*,*,1A189,*,M4,2011,13-Mar-23,13-Mar-23,BC,CAN,NA,10-Oct-22,07-Feb-23,CAN,A40,CUSTOMER REPORTS TPMS FAULT,42,"TRIED TO RETRAINED TPMS SENSOR, LEFT REAR DID NOT TRAIN. VEHICLE REQUIRED LEFT REAR TPMS SENSOR REPLACED LEFT REAR TPMS SENSOR AND RETRAINED SENSORS",01-JAN-0001,1,1, $44.37 , $50.22 , $14.35 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0.093150685,,,,,,,,,,,,,,,,,,
2022,0, $35.47 , $64.47 , $18.42 ,2.510846869,0,0,0, $99.94 ,2513377,3FMCR9B68NRE05518,B6050,54979001,ML3Z-1A189-B,ML3Z,1A189,B,M4,47,20-Feb-23,16-Feb-23,AB,CAN,NA,09-Sep-22,16-Feb-23,CAN,A40,CHECK AND ADVISE FOR TPMS LIGHT STAYING ON.,42,installed new tpms sensor installed new tpms sensor in rr wheel,01-JAN-0001,1,1, $-   , $50.22 , $14.35 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0,,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,10.53945145,0,0,0, $99.94 ,2468633,3FMCR9D97NRD98309,B8189,13716204,F2GZ-1A189-A,F2GZ,1A189,A,M4,6,15-Feb-23,09-Feb-23,ON,CAN,NA,19-Aug-22,24-Feb-23,CAN,A40,INSPECT TPMS SENSOR INOP ON PDI,42,R R TPMS SENSOR NOT READING - REPLACED SENSOR,01-JAN-0001,1,1, $30.86 , $50.22 , $14.35 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,-0.04109589,,,,,,,,,,,,,,,,,,
2021,0.7, $70.94 , $128.94 , $36.84 ,22.79822113,0,0,0, $199.88 ,7694638,1FA6P8E04M5580302,13700,T4403,F2GZ-1A189-G,F2GZ,1A189,G,ZA,9133,03-Apr-23,29-Mar-23,AU,AUS,IM,18-Mar-21,30-Jul-21,AUS,A40,TPS NOT PROGRAMMING AFTER REPLACEMENT OF TYRES,42,"INSPECTED ALL TPS SENSORS, NO SIGNS OF IMPACT DAMAGE, FAILURE WITHIN SENSOR. REMOVED AND REPLACED PSF & DSR SENSOR, CODED ALL TO VEHICLE ROAD TESTED ALL OK    AS NOTED BY TECHNICIAN NO VISIBLE SIGNS OF DAMAGE TO TPS",,*,2, $62.46 , $42.88 , $-   ,,,,1.663013699,,,,,,,,,,,,,,,,,,
2019,0.4, $35.47 , $64.47 , $18.42 ,10.68445476,0,0,0, $99.94 ,13922389,3LN6L5MU6KR607871,A8365,10155805,*-1007-*,*,1007,*,ZH,40359,13-Feb-23,13-Feb-23,ON,CAN,NA,24-Oct-18,11-Apr-19,CAN,B65,Reported left rear tire has slow leak - inspect and repair,42,"Verified concern with vehicle , Inspect and found left rear TPMS sensor fault and unable to program - inspect and replaced TPMS sensor - retrain TPMS and ok",01-JAN-0001,E84,1, $39.43 , $42.75 , $12.21 ,,,,3.846575342,,,,,,,,,,,,,,,,,,
2019,0.5, $35.47 , $64.47 , $18.42 ,4.372994698,0,0,0, $99.94 ,14011046,1FT8W3BTXKEE61996,B7160,16441901,HC3Z-1A189-F,HC3Z,1A189,F,F7,34579,01-Mar-23,25-Feb-23,BC,CAN,NA,24-Mar-19,28-Feb-20,CAN,A40,BRAKING SYSTEM REPAIRS- diag for tpms fault- lr tire,42,LEFT REAR SENSOR HAD WEAK BATTERY REPLACED SENSOR REPLACED SENSOR,01-JAN-0001,E84,1, $44.66 , $42.75 , $12.21 ,,,,2.994520548,,,,,,,,,,,,,,,,,,
2020,0.5, $35.47 , $64.47 , $18.42 ,13.6913656,0,0,0, $99.94 ,11065805,1FT8W3DT2LED73765,A2089,359878I,FR3Z-1A189-C,FR3Z,1A189,C,F7,17514,12-Apr-23,11-Apr-23,QC,CAN,NA,07-Jul-20,16-Jul-20,CAN,A40,customer mentions tpms problem message,42,1 tpms does not respond. replaces t pms,01-JAN-0001,E84,1, $48.69 , $42.75 , $12.21 ,,,,2.736986301,,,,,,,,,,,,,,,,,,
2020,0.5, $35.47 , $64.47 , $18.42 ,12.69923766,0,0,0, $99.94 ,10450160,1FT8W3DT8LED90537,B2531,18466503,FR3Z-1A189-C,FR3Z,1A189,C,F7,35979,01-Feb-23,25-Jan-23,QC,CAN,NA,23-Jul-20,26-Aug-20,CAN,A40,check tpms on,42,"Confirm the complaint light tpms lights, locate the rear right outer tire 50 psi. Locate leak on the valve.element 1a189 cause 02 Seal deforme.Action replace valve confirm the repair.",01-JAN-0001,E84,1, $42.05 , $42.75 , $12.21 ,,,,2.416438356,,,,,,,,,,,,,,,,,,
2020,1.1, $35.47 , $64.47 , $18.42 ,12.74502818,0,0,0, $99.94 ,10747997,1FD8W3H61LEE39299,B6261,865765Q,FR3Z-1A189-J,FR3Z,1A189,J,F7,15876,07-Mar-23,28-Feb-23,AB,CAN,NA,14-Sep-20,30-Sep-20,CAN,A40,REPLACE RIGHT FRONT TPMS SENSOR FOUND INOP-TECH PLEASE CONFIRM IF OEM - $73.95 PLUS APPLICABLE TAXES AND SHOP SUPPLIES,42,VERIFIED CUSTOMER CONCERN TPMS SYSTEM LIGHT IS ON. VERIFIED ALL TIRE PRESSURES AT SPEC. ATTEMPTED TO TRAIN TIRE SENSORS AND FOUND RIGHT FRONT SENSOR WILL NOT TRAIN. ALL OTHERS TRAIN PROPERLY. SCANNED AND PULLED CODE BCMB124D:02 TIRE PRESSURE SENSOR: GENERAL SIGNAL FAILURE. PERFORMED DIAGNOSIS AND PINPOINT TEST C. C1 BCM SELF TEST - YES CODE IS PRESENT. C2 YES LIGHT IS ON AND CODE IS STILL PRESENT. C3 NO SPARE TIRE IS NOT IN USE. C4 RIGHT FRONT TIRE PRESSURE IS AT 65 PSI. DIRECTED TO PPT E. E1 YES ALL BUT RF TRAINED. E2 REMOVED RIGHT FRONT WHEEL AND TIRE. SENSOR IS FACTORY AND IS NOT DAMAGED. REPLACED RIGHT FRONT TPMS SENSOR AND REINSTALLED TIRE ONTO RIM. TORQUED RIGHT FRONT WHEEL TO 165 FT LBS. PERFORMED TPMS SENSOR TRAINING AGAIN AND ALL SENSORS TRAINED. ROAD TESTED 10 KMS. ALL OK NOW. -WARRANTY,01-JAN-0001,E84,1, $212.14 , $42.75 , $12.21 ,,,,2.41369863,,,,,,,,,,,,,,,,,,
2021,1.1, $35.47 , $64.47 , $18.42 ,8.75362115,0,0,0, $99.94 ,7083654,1FDXE4FN6MDC02930,B6080,635160C,FR3Z-1A189-C,FR3Z,1A189,C,E1,18665,07-Feb-23,03-Feb-23,AB,CAN,NA,23-Jan-20,20-Nov-20,CAN,A40,CUST STATES TPMS LIGHT IS ON,42,"CONFIRM TPMS LIGHT IS ON , CHECK TIRE PRESSURES GOOD , CHECK OASIS AND FOUND NO RELATED MESSAGES. PERFORM WSM 204-04B SYMPTOM CHART PPT E1(Y), E2(Y, SELF-TEST CODE B124D:02 ,B1(N),B2(PIDS DISPLAY ,FAULT R/F),B3(N),B4(Y NEEDS R/F TPMS SENSOR REPLACED)R&R TIRE, REPLACED FAULTY WHEEL SENSOR NOT READING... DRIVERS FRONT... RE- TRAINED SYSTEM ,CLEAR CODES, 12651D 0.2,12651D45 0.3,12650D80 0.1, 1552AA 0.6HRS, 12650DX1 0.1",01-JAN-0001,E84,1, $132.29 , $42.75 , $12.21 ,,,,2.205479452,,,,,,,,,,,,,,,,,,
2020,0.5, $35.47 , $64.47 , $18.42 ,4.96063971,0,0,0, $99.94 ,11034936,1FT8W3DT6LEE80558,B6280,551487A,FR3Z-1A189-C,FR3Z,1A189,C,F7,22911,07-Apr-23,30-Mar-23,AB,CAN,NA,18-Oct-20,27-Jan-21,CAN,A40,A40-CHECK AND ADVISE TPMS LIGHT IS FLASHING,42,"1552 (42) - FOUND DRIVERS FRONT TPMS SENSOR NOT RESPONDING, REPLACED SENSOR RAJ-FP",01-JAN-0001,E84,1, $56.50 , $42.75 , $12.21 ,,,,2.169863014,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,5.304068613,0,0,0, $99.94 ,7467959,1FT8W3BT4MEC64969,B6086,54820503,HC3Z-1A189-F,HC3Z,1A189,F,F7,29172,13-Mar-23,11-Mar-23,AB,CAN,NA,14-Jan-21,11-Feb-21,CAN,A40,TIRE PRESSURE MONITOR SENSOR IS ON. CHECK ALL TIRE PRESSURES AND SENSORS.- ROAD TEST VEHICLE AFTER TO ENSURE LIGHT IS WORKING,42,"TIRE PRESSURE MONITOR SENSOR IS ON. CHECK ALL TIRE PRESSURES AND SENSORS.- ROAD TEST VEHICLE AFTER TO ENSURE LIGHT IS WORKING Confirmed non-reading tpms; -Filled air in tires according to factory spec; 60psi in the front and 80psi in the rear. -Attempted to re-train sensors, got all 4 sensors to read correctly. -Test drove vehicle to confirm operation of sensors, right-rear sensor began to not read at all about halfway through. Recommend replacement of tpms. replaced tpms sensor light is now off",01-JAN-0001,E84,1, $63.32 , $42.75 , $12.21 ,,,,2.076712329,,,,,,,,,,,,,,,,,,
2020,0.7, $35.47 , $64.47 , $18.42 ,6.815155786,0,0,0, $99.94 ,10693047,1FTER4FH8LLA69358,B6352,086181E,*-1A189-*,*,1A189,*,R2,11236,28-Feb-23,09-Dec-22,NT,CAN,NA,15-Sep-20,16-Nov-20,CAN,A40,CHECK FOR TIRE LIGHT ON,42,"VERIFIED CONCERN, FOUND RIGHT REAR TIRE WOULD NOT TRAIN. RAN COVERAGE OF 1A189, COVERED BY BASE. RNR RIGHT REAR TPMS SENSOR. TRAINED AND VERIFIED PROPER OPERATION",01-JAN-0001,E84,1, $93.51 , $42.75 , $12.21 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,2.063013699,,,,,,,,,,,,,,,,,,
2021,1.2, $35.47 , $64.47 , $18.42 ,9.028364272,0,0,0, $99.94 ,7572948,1FT8W3DT1MEC63758,B6238,23784005,FR3Z-1A189-C,FR3Z,1A189,C,F7,26175,22-Mar-23,10-Mar-23,AB,CAN,NA,12-Jan-21,24-Feb-21,CAN,A40,CUSTOMER STATES THE TIRE LIGHT COMES ON,42,"CONFIRMED TIRE LIGHT IS ON, PERFORMED BCE TEST FOUND CODE B124D PERFORMED PP TEST I1 THROUGH I5 MONITORED PIDS FOUND VEHICLE NEEDS A TPMS SENSOR ON DS FRONT, REMOVED TIRE AND REPLACED SENSOR, INSTALLED TIRE TORQUED TIRE, RETRAINED SENSORS, RECHECKED DTCS, VEHICLE IS GOOD NOW",01-JAN-0001,E84,1, $137.86 , $42.75 , $12.21 ,,,,2.038356164,,,,,,,,,,,,,,,,,,
2020,0.4, $35.47 , $64.47 , $18.42 ,11.53921114,0,0,0, $99.94 ,10846089,3FA6P0PU8LR260333,B2535,14027101,HC3Z-1A189-F,HC3Z,1A189,F,DH,31541,16-Mar-23,15-Mar-23,QC,CAN,NA,13-Jul-20,15-Jul-21,CAN,A40,check tire pressure display for left front tire.,42,"Front left tire tpms defect was replaced, the tpms program was fine, the car was delivered to the customer.",01-JAN-0001,E84,1, $34.27 , $42.75 , $12.21 ,,,,1.665753425,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,14.19506132,0,0,0, $99.94 ,3128140,1FT7W2B62NEC02388,B2428,18173401,HC3Z-1A189-F,HC3Z,1A189,F,F7,17517,20-Apr-23,19-Apr-23,QC,CAN,NA,10-Aug-21,20-Sep-21,CAN,A40,"CUSTOMER AUTORISATION FOR HOURLY DIAGNOSTIC AT $149,95 HR VERIFICATION TPMS LIGHT ON",42,"The reset tpms and the left front wheel do not respond to replace the tpms reset tpms, ok to verify oasis, part in issue 1a189 code 42.",01-JAN-0001,E84,1, $52.05 , $42.75 , $12.21 ,,,,1.578082192,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,5.036957244,0,0,0, $99.94 ,7138860,1FT8W3BT3MEE00654,B6208,65898801,HC3Z-1A189-F,HC3Z,1A189,F,F7,16237,13-Feb-23,10-Feb-23,AB,CAN,NA,17-May-21,23-Jul-21,CAN,A40,CHECK AND ADVISE PASSENGER FRONT TIRE SENSOR INOP-NOT REGISTERING,42,"VERIFY CUSTOMER CONCERN, PERFORM A TPMS SENSOR RELEARN. VERIFY THAT PS FRONT TPMS SENSOR NOT WORKING RECOMMEND REPLACE TMPS SENSOR. REPLACE TPMS SENSOR AS PER WSM. SET TIRE PRESSURE TO OEM SPEC. INSTALL TIRE AND PERFROM TPMS RE-LEARN. WORKING. CC:42 CP:; 1A189 1552AA 0.5",01-JAN-0001,E84,1, $58.06 , $42.75 , $12.21 ,,,,1.553424658,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,13.25635566,0,0,0, $99.94 ,7643424,1FT8W3DT5MED64608,A3255,34132603,FR3Z-1A189-A,FR3Z,1A189,A,F7,33209,29-Mar-23,28-Mar-23,NS,CAN,NA,10-May-21,24-Sep-21,CAN,A40,right rear innertpms will not train,42,"right rear inner tpms will not train, internal defect replaced sensor ,, okay now",01-JAN-0001,E84,1, $45.65 , $42.75 , $12.21 ,,,,1.506849315,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,5.533021215,0,0,0, $99.94 ,2913854,1FT8W3B65NEC50509,A6017,26834908,HC3Z-1A189-F,HC3Z,1A189,F,F7,22711,29-Mar-23,24-Mar-23,AB,CAN,NA,23-Sep-21,26-Oct-21,CAN,A40,CHECK AND ADVISE - TPMS LIGHT STILL ON.,42,"tpms sensor replaced the tpms sensor, balanced the tire and put the wheel back on, torqued to spec of 150lbs",01-JAN-0001,E84,1, $67.94 , $42.75 , $12.21 ,,,,1.408219178,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,14.41638217,0,0,0, $99.94 ,3183606,1FT8W3DT3NED08040,A3258,77122401,*-1A189-*,*,1A189,*,F7,25008,26-Apr-23,24-Apr-23,NL,CAN,NA,21-Nov-21,17-Dec-21,CAN,A40,CHECK FOR TIRE LIGHT ON IN DASH,42,CHECK FOR TIRE LIGHT ON IN DASH Located the faulty TPMS sensor on passenger rear inner tire. TPMS sensor - replaced. Tire pressure set to spec. Torque/retorque after 100kms Retrained all TPMS sensors.,01-JAN-0001,E84,1, $53.38 , $42.75 , $12.21 ,,,,1.350684932,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,5.693288036,0,0,0, $99.94 ,2818977,1FT8W3BT0NEC73878,B7002,65647805,HC3Z-1A189-F,HC3Z,1A189,F,F7,33019,20-Mar-23,08-Mar-23,BC,CAN,NA,29-Sep-21,10-Nov-21,CAN,A40,DIAGNOSE AND REPORT ON LOW TIRE LIGHT ON,42,DIAGNOSE AND REPORT ON LOW TIRE LIGHT ON 6068 sensors were not properly trained retrained sensors after installing new tires,01-JAN-0001,E84,1, $71.14 , $42.75 , $12.21 ,,,,1.323287671,,,,,,,,,,,,,,,,,,
2022,1, $35.47 , $64.47 , $18.42 ,8.082026851,0,0,0, $99.94 ,3158297,1FT8W3B68NEC79177,B6210,628077G,HC3Z-1A189-F,HC3Z,1A189,F,F7,21362,24-Apr-23,03-Mar-23,AB,CAN,NA,22-Oct-21,18-Nov-21,CAN,A40,REPAIR FOR LEFT REAR TPMS WILL NOT TRAIN - TPMS LIGHT IS ON,42,"VERIFIED. SCANNED FOR CODES, B124D PRESENT. DIRECTED TO PINPOINT TEST C SECTION 204-04B. C1-YES, C2-YES, C3-NO, C4-NO, C5-NO. DIRECTED TO PINPOINT TEST E. E1-NO, E2-NO. INSTALLED NEW SENSOR, AND VERIFIED CONCERN CORREC TED.",01-JAN-0001,E84,1, $118.83 , $42.75 , $12.21 ,,,,1.287671233,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,13.24109215,0,0,0, $99.94 ,7219793,1FD7X3E60MEE11525,B2560,13481501,HC3Z-1A189-F,HC3Z,1A189,F,F7,8531,20-Feb-23,09-Feb-23,QC,CAN,NA,02-Jun-21,29-Oct-21,CAN,A40,Diagnosis Wheel Wheels Indicator Tpms Lighted.,42,TPMS light ignites before right TPMS. Defective front right TPMS was replaced before right and again TPMS was all OK.,01-JAN-0001,E84,1, $45.66 , $42.75 , $12.21 ,,,,1.282191781,,,,,,,,,,,,,,,,,,
2022,0.6, $35.47 , $64.47 , $18.42 ,16.69064469,0,0,0, $99.94 ,2768224,1FT8W3DT1NED08005,B2588,14495002,FR3Z-1A189-C,FR3Z,1A189,C,F7,11659,15-Mar-23,09-Mar-23,QC,CAN,NA,30-Nov-21,21-Dec-21,CAN,A40,"Check according to customer, outer right rear tire loses area.",42,"Check right rear tire, air leakage from the valve, replace ok.",01-JAN-0001,E84,1, $68.72 , $42.75 , $12.21 ,,,,1.21369863,,,,,,,,,,,,,,,,,,
2022,2.2, $35.47 , $64.47 , $18.42 ,41.63884655,0,0,0, $99.94 ,2845076,1FT8W3DT7NED08039,A3258,76889803,FR3Z-1A189-A,FR3Z,1A189,A,F7,21551,22-Mar-23,28-Feb-23,NL,CAN,NA,20-Nov-21,17-Jan-22,CAN,A40,CHECK FOR TPMS LIGHT ON IN DASH,42,"CHECK FOR TPMS LIGHT ON IN DASH All sensors retrained, received low tire pressure on P/R outer tire. Tire inspected for leaks - found a valve leak. Valve/TPMS replaced -Tire pressure set to spec - No more leak. Sensors trained, Torque/retorque after 100kms.",01-JAN-0001,E84,1, $234.84 , $42.75 , $12.21 ,,,,1.115068493,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,4.945376203,0,0,0, $99.94 ,3095716,1FT8W3BT9NEE28170,B6032,71969907,HC3Z-1A189-F,HC3Z,1A189,F,F7,33266,18-Apr-23,12-Apr-23,AB,CAN,NA,08-Apr-22,27-May-22,CAN,A40,Right front T.P.M.S sensor inop diag and advise,42,"RIGHT FRONT TPMS SENOSR FAULT ....C1a58 TECH FOUND TPMS SENSOR TO BE COMPLETED INOPED. THE SENSOR HAD TO BE CHANGED. TECH HAD NO OTHER CHOICE TO BREAK THE SENSOR TO REMOVE THE ORIGINAL ONE AS THE BOLT WAS STUCK IN ITS PLACE. NEW SENSOR INSTALED AND ALL 4 TIRES NOW HAVE A TPMS READING. NOTE TPMS LIGHT IS STILL ACITVE DUE TO THE REAR TIRES, FACTORY SPEC RECOMEND 80 PSI WHCIH IS THE SENSOR CALIBRATION HOWEVER THE TIRE ITS SELF IS ONLY RATED FOR 65 PSI. TECH PLACED TIRES TO 65 AND NOTIFED THE SERVICE ADVISOR OF THE ISSUE. IF THE CUSTOMER WISHES HE CAN INFLATE THE TIRES HOWEVER IT CAN BE OVER PRESUREISED AND LEAD TO FAILIURE OF THE TIRE.",01-JAN-0001,E84,1, $56.21 , $42.75 , $12.21 ,,,,0.876712329,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,11.74526848,0,0,0, $99.94 ,2832936,1FD8X3H63NEE09429,B8568,32983801,FR3Z-1A189-J,FR3Z,1A189,J,F7,11573,21-Mar-23,08-Mar-23,ON,CAN,NA,08-Apr-22,26-May-22,CAN,A40,customer states tire pressure failure from rear tire - brody,42,customer states tire pressure failure from rear tire - brody Removed and replaced drivers side rear inner sensor due to not reading. Relearnmed TPMS and all showing correct pressure. Causal-1A189 1552AA-0.5,01-JAN-0001,1,1, $47.58 , $42.75 , $12.21 ,,,,0.783561644,,,,,,,,,,,,,,,,,,
2022,0.6, $35.47 , $64.47 , $18.42 ,12.98161253,0,0,0, $99.94 ,2628755,1FD8X3H63NEE09429,B8568,32973901,FR3Z-1A189-J,FR3Z,1A189,J,F7,11047,02-Mar-23,01-Mar-23,ON,CAN,NA,08-Apr-22,26-May-22,CAN,A40,TPMS SENSOR - BRODY,42,"TPMS SENSOR - BRODY removed and replaced right rear inner tire TPMS sensor. Installed wheels back on, Preformed TPMS relearn and all 6 tires are now properly reading. Causal-1A189 1007AE-0.6",01-JAN-0001,1,1, $57.10 , $42.75 , $12.21 ,,,,0.764383562,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,5.044588997,0,0,0, $99.94 ,3126828,1FT8W3BT7NEE72734,B4611,12429002,*-1A189-*,*,1A189,*,F7,15882,20-Apr-23,11-Apr-23,SK,CAN,NA,20-Jul-22,31-Aug-22,CAN,A40,TPMS FAULT.,42,"tried to retrain sensor, would not re train, installed new sensor complete",01-JAN-0001,E84,1, $58.21 , $42.75 , $12.21 ,,,,0.610958904,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,5.143801792,0,0,0, $99.94 ,2818888,1FT8W3BT4NEE47063,B4713,35562402,*-1A189-*,*,1A189,*,F7,10058,20-Mar-23,16-Mar-23,SK,CAN,NA,02-Jun-22,12-Aug-22,CAN,A40,CHECK ONE TIRE DOESN`T READ PRESSURE,42,checked for pressure sensor doesnt read found that left rear tire sensor not working. removed tire and replaced sensor . trained all 4 tires all ok,01-JAN-0001,1,1, $60.15 , $42.75 , $12.21 ,,,,0.591780822,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,6.349618829,0,0,0, $99.94 ,3001783,1FT8W3BT2NEF09169,B6080,637565E,*-1A189-*,*,1A189,*,F7,8255,06-Apr-23,05-Apr-23,AB,CAN,NA,09-Aug-22,24-Sep-22,CAN,A40,TIRE LIGHT ON,42,"CONFIRMED THE TPMS LIGHT WAS ON AND SENSOR WOULD NOT TRAIN, CHECKED OASIS AND NO TSB OR SSM ON RELATED CONCERN, CHANGED TPMS SENSOR ON TIRES NO LIGHTS ON .5HRS SENSOR ASSEMBLY - TIRE PRESSURE (1552/ 1A150/ 1A189) - REPLACE USE 12651D 0.2 FOR DIAGNOSIS. OPEN OVERLAPS ONE 1552AA 0.5.",01-JAN-0001,1,1, $84.19 , $42.75 , $12.21 ,,,,0.528767123,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,5.914608885,0,0,0, $99.94 ,2729896,1FT8W3DT1NEF00220,A6035,32357603,*-1A189-*,*,1A189,*,F7,8026,10-Mar-23,23-Feb-23,AB,CAN,NA,09-Aug-22,16-Sep-22,CAN,A40,"TIRE PRESSURE MONITORING SYSTEM. - TIRE LIGHT IS ON, PLEASE CHECK ALL PRESSURES.",42,"Checked all tire pressures good, 65psi. Tried to retrain tmps, left rear inner tpms will not train, removed and replace left rear inner tpms sensor, retrain tpms, good now.",01-JAN-0001,1,1, $75.58 , $42.75 , $12.21 ,,,,0.438356164,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,13.82873716,0,0,0, $99.94 ,2749332,1FDRF3GTXNEE99063,B2577,557417C,FR3Z-1A189-C,FR3Z,1A189,C,F7,3590,13-Mar-23,10-Mar-23,QC,CAN,NA,25-Jul-22,10-Nov-22,CAN,A40,The inner right rear wheel tpms does not work.,42,"Put the car on the lift and inspect the car. There is a defect with the rear right wheel sensor, the wheel was removed, and the cupholder of the second wheel. Install the right rear wheel, replace the tire pressure sensor and install the tires, and install and balance, and tow and program the 6 wheels and adjust the pressure. Everything is ok.",01-JAN-0001,1,1, $49.57 , $42.75 , $12.21 ,,,,0.328767123,,,,,,,,,,,,,,,,,,
2022,1, $35.47 , $64.47 , $18.42 ,8.593354328,0,0,0, $99.94 ,2776125,1FT8W3DT9NEF92774,B6060,238002A,*-1A189-*,*,1A189,*,F7,264,15-Mar-23,13-Mar-23,AB,CAN,NA,09-Nov-22,31-Jan-23,CAN,A40,"CHECK AND ADVISE FRONT DRIVER TPMS LIGHT SHOWS 2PSI, TIRE HOLDS PRESSURE. PLEASE CHECK AND ADVISE",42,"INSPECTED AND CONFIRMED TPMS LIGHT IS ILLUMINATED. SCANNED FOR CODES, NONE PRESENT. REFERENCED SYMPTOM CHART, DIRECTED TO PPT C. VERIFIED ALL PRESSURES SET CORRECTLY, RETRAINED SENSORS, CONCERN STILL PRESENT. REMOVED FRONT WHEEL AND REPLACED FAILED SENSOR, RETRAINED AND VERIFIED ALL SENSORS NOW READING CO RRE CTLY.",01-JAN-0001,1,1, $129.18 , $42.75 , $12.21 ,,,,0.112328767,,,,,,,,,,,,,,,,,,
2021,0.4, $35.47 , $64.47 , $18.42 ,8.533372278,0,0,0, $99.94 ,7301557,3FMCR9C69MRB07119,M3485,5502111,F2GZ-1A189-A,F2GZ,1A189,A,M4,14271,27-Feb-23,23-Feb-23,CU,MEX,NA,15-Sep-21,21-Oct-21,MEX,A40,tire sensor indicator on,42,the customer complaint is reviewed and initialization of the flat tire sensors is performed resulting in an internal open tire sensor due to premature wear part is replaced the part is tested and the condition is corrected,01-JAN-0001,E84,1, $13.10 , $40.23 , $11.49 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,1.342465753,,,,,,,,,,,,,,,,,,
